id,artifact_id,name,level,max_level,rarity,attribute,skill1_name,skill1_quality,skill1_effect,skill2_name,skill2_quality,skill2_effect,skill3_name,skill3_quality,skill3_effect,skill4_name,skill4_quality,skill4_effect
2425341,301010301,金華羽飾,1,5,3,4,防御,2,+9.6%,アビリティダメージ,2,+14.4%,アビリティダメージ上限,4,+11.2%,バトル開始時から1ターンの間被ダメージ減少,1,1000
2425338,301040201,サント・アルミュール,1,5,3,1,クリティカル確率,1,+13.2%,攻撃力,5,+1800,チェイン与ダメージUP,3,+7.8%,リンクアビリティを一定回数使用時に自分のリンクアビリティの再使用間隔を1ターン短縮,1,8回
2425118,301010301,金華羽飾,1,5,3,1,回避率,1,+4.4%,トリプルアタック確率,3,+5.2%,チェイン与ダメージUP,2,+7.2%,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000
2425002,301070301,金華覆装,1,5,3,2,トリプルアタック確率,1,+4.4%,攻撃力,3,+1560,確率で強化効果が無効化されない,1,20%,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%
2424875,301090201,サント・ボアトムジーク,1,5,3,1,自属性攻撃力,4,+11.2%,回避率,1,+4.4%,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,ターン終了時、自分がそのターン中に消費した奥義ゲージ量に応じて自分に与ダメージ上昇,1,最大5000
2424874,301020201,サント・ジャセロン,1,5,3,1,トリプルアタック確率,2,+4.8%,弱体成功率,1,+6.6%,ターンダメージを軽減,5,+12%,攻撃行動を行わなかった場合、ターン終了時に自分に一定個数ランダムな強化効果,1,1個
2424873,301080101,オミナス・フィアン,1,5,3,1,奥義ダメージ,1,+13.2%,回避率,2,+4.8%,奥義ダメージ上限,4,+8.4%,ターン終了時、自分がそのターン中に消費した奥義ゲージ量に応じて自分に与ダメージ上昇,1,最大5000
2424647,401110405,幻麗の紋章,1,1,4,1,被ダメージ時に自分にランダムな刻印を付与/ターン終了時に全ての刻印が5の場合、一度だけ自分に極彩の幻紋効果,1,,極彩の幻紋効果中、ターン終了時に敵に6回全属性ダメージ　◆発動する毎にダメージ性能UP(最大5回),1,,極彩の幻紋効果中、敵の火・水・土・風・光・闇属性耐性を無視/敵の属性に関わらず弱点をつく,1,,極彩の幻紋効果が付与されてから5ターン後、敵全体に無属性ダメージ/強化効果を全て無効化/自分が戦闘不能になる(復活不可),1,
2424568,301080201,サント・シャッポー,1,5,3,3,回復性能,1,+13.2%,トリプルアタック確率,1,+4.4%,奥義ダメージ特殊上限UP,2,+4.8%,サブメンバー時、一定ターン毎に敵全体にランダムな弱体効果を1つ付与(重複不可),1,7ターン
2424387,301070101,オミナス・バンクル,5,5,3,3,回避率,4,+6.6%,自属性攻撃力,1,+12.8%,確率で攻撃開始時に自分の弱体効果を1つ回復,1,40%,攻撃開始時、確率で自分に乱撃(6ヒット)効果(1回),1,1%
2424059,301040101,オミナス・ホーン,1,5,3,5,有利属性軽減,4,+5.6%,回避率,3,+5.2%,最大HP上昇/防御力-70%,3,+10.4%,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+0.5%
2424011,301040301,金華革帯,1,5,3,1,弱体成功率,1,+6.6%,自属性攻撃力,1,+8.8%,通常攻撃ダメージ上限,5,+3%,攻撃開始時、確率で自分に乱撃(6ヒット)効果(1回),1,1%
2424008,301070201,サント・ブート,1,5,3,4,アビリティダメージ,2,+14.4%,奥義ダメージ,4,+16.8%,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,バトル登場時に一度だけ自分の与ダメージUP,1,3%
2371588,301070201,サント・ブート,1,5,3,2,回避率,2,+4.8%,クリティカル確率,5,+18%,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,2,+19.2%,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,5回
2371573,301020301,金華面具,1,5,3,3,トリプルアタック確率,2,+4.8%,HP,3,+780,HPが100%の時、与ダメージUP,1,+2.2%,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%
2347129,301050101,オミナス・トーテム,1,5,3,6,弱体成功率,4,+8.4%,有利属性軽減,3,+5.2%,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,1,+17.6%,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回
2320379,301030201,サント・キャスク,1,5,3,5,ダブルアタック確率,2,+7.2%,攻撃力,3,+1560,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,3,+20.8%,バトル開始時から1ターンの間被ダメージ減少,1,1000
2320157,301070101,オミナス・バンクル,1,5,3,5,弱体耐性,5,+9%,有利属性軽減,1,+4.4%,HPが100%の時、与ダメージUP,5,+3%,ターン終了時、自分がそのターン中に消費したHPに応じて敵に無属性ダメージ,1,10倍
2301588,301040301,金華革帯,1,5,3,2,ダブルアタック確率,1,+6.6%,HP,5,+900,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,2,+4.8%,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%
2301552,301080201,サント・シャッポー,1,5,3,2,アビリティダメージ,1,+13.2%,有利属性軽減,2,+4.8%,HPが50%以上の時、トリプルアタック確率UP,2,+7.2%,アビリティダメージを一定量与える毎に自分にアビリティ与ダメージ上昇(累積),1,40000000
2301551,301030101,オミナス・ゴブレット,1,5,3,2,自属性攻撃力,1,+8.8%,防御,2,+9.6%,HPが50%以下の時、被ダメージを軽減,1,+8.8%,バトル登場時に一度だけ自分の与ダメージUP,1,3%
2291628,301060201,サント・リネット,1,5,3,5,攻撃力,3,+1560,HP,3,+780,再生,3,520,バトル開始時と5ターン毎に自分にバリア効果,1,1000
2291625,301060301,金華望鏡,1,5,3,5,防御,3,+10.4%,トリプルアタック確率,1,+4.4%,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,3,+20.8%,バトル終了時にランダムな耳飾りを入手することがある(レベルに応じて入手確率UP/重複不可)　◆サブメンバーにいる場合でも発動,1,
2291592,301090201,サント・ボアトムジーク,1,5,3,4,回復性能,4,+16.8%,弱体成功率,3,+7.8%,クリティカル発動時、ダメージ上限UP,3,+2.6%,回復アビリティ使用時、自分の次に配置されたキャラに自属性追撃効果(1回),1,4%
2291589,301050201,サント・ローブ,1,5,3,5,奥義ダメージ,2,+14.4%,自属性攻撃力,4,+11.2%,奥義ダメージ上限,1,+6.6%,バトル開始時から1ターンの間被ダメージ減少,1,1000
2291562,301070301,金華覆装,1,5,3,1,クリティカル確率,4,+16.8%,奥義ダメージ,2,+14.4%,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,バトル開始時と5ターン毎に自分にバリア効果,1,1000
2291548,301050101,オミナス・トーテム,5,5,3,3,HP,2,+870,自属性攻撃力,5,+14%,アビリティダメージ上限,1,+10.8%,アビリティダメージを一定量与える毎に自分にアビリティ与ダメージ上昇(累積),1,35000000
2291532,301070201,サント・ブート,1,5,3,1,弱体成功率,2,+7.2%,ダブルアタック確率,1,+6.6%,奥義ダメージ特殊上限UP,3,+5.2%,サブメンバー時、一定ターン毎に敵全体にランダムな弱体効果を1つ付与(重複不可),1,7ターン
2291505,301070101,オミナス・バンクル,1,5,3,2,アビリティダメージ,1,+13.2%,HP,2,+720,HPが50%以下の時、被ダメージを軽減,2,+9.6%,1回攻撃発動時、自分に一定個数ランダムな強化効果,1,1個
2291482,301100301,金華香炉,1,5,3,1,弱体耐性,1,+6.6%,自属性攻撃力,2,+9.6%,ターンダメージを軽減,1,+8.8%,攻撃開始時、確率で自分に乱撃(6ヒット)効果(1回),1,1%
2291462,301060201,サント・リネット,1,5,3,1,回復性能,1,+13.2%,攻撃力,5,+1800,再生,3,520,ターン終了時、自分がそのターン中に消費したHPに応じて敵に無属性ダメージ,1,10倍
2291432,301100301,金華香炉,5,5,3,1,ダブルアタック確率,1,+6.6%,トリプルアタック確率,2,+6.8%,再生,4,660,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,2%
2291396,301080201,サント・シャッポー,1,5,3,3,回復性能,1,+13.2%,トリプルアタック確率,5,+6%,奥義ダメージ特殊上限UP,1,+4.4%,ターン終了時、自分がそのターン中に消費したHPに応じて敵に無属性ダメージ,1,10倍
2288328,301070201,サント・ブート,1,5,3,2,攻撃力,1,+1320,自属性攻撃力,3,+10.4%,最大HP上昇/防御力-70%,1,+8.8%,攻撃開始時、確率で自分に乱撃(6ヒット)効果(1回),1,1%
2288327,301080201,サント・シャッポー,1,5,3,6,弱体成功率,2,+7.2%,弱体耐性,1,+6.6%,チェイン与ダメージUP,3,+7.8%,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%
2288320,301030101,オミナス・ゴブレット,1,5,3,1,弱体成功率,3,+7.8%,回避率,2,+4.8%,HPが50%以上の時、トリプルアタック確率UP,1,+6.6%,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%
2288315,301040201,サント・アルミュール,1,5,3,3,HP,4,+840,トリプルアタック確率,2,+4.8%,通常攻撃ダメージ上限,1,+2.2%,使用間隔が10ターン以上のアビリティ使用時、自分に与ダメージUP,1,2%
2288191,301050201,サント・ローブ,1,5,3,6,弱体耐性,4,+8.4%,回避率,3,+5.2%,ターンダメージを軽減,4,+11.2%,攻撃開始時、確率で自分に乱撃(6ヒット)効果(1回),1,1%
2226541,301040301,金華革帯,1,5,3,1,クリティカル確率,1,+13.2%,攻撃力,2,+1440,最大HP上昇/防御力-70%,1,+8.8%,サブメンバー時、一定ターン毎に敵全体にランダムな弱体効果を1つ付与(重複不可),1,7ターン
2226539,301080301,金華胸鎧,1,5,3,1,回復性能,4,+16.8%,攻撃力,1,+1320,奥義与ダメージ上昇,2,+120000,バトル開始時に最大HPの20%を消費するが3ターン後、自分にダメージ上限UP,1,10%
2219902,301060201,サント・リネット,1,5,3,1,回避率,3,+5.2%,HP,1,+660,クリティカル発動時、ダメージ上限UP,1,+2.2%,戦闘不能になった時、一度だけ味方全体に一定個数ランダムな強化効果,1,1個
2213203,301050101,オミナス・トーテム,1,5,3,3,自属性攻撃力,2,+9.6%,クリティカル確率,1,+13.2%,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,1,+4.4%,リンクアビリティを一定回数使用時に自分のリンクアビリティの再使用間隔を1ターン短縮,1,8回
2212341,301090101,オミナス・ホイッスル,1,5,3,5,クリティカル確率,2,+14.4%,奥義ダメージ,1,+13.2%,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,3,+20.8%,バトル開始時と5ターン毎に自分にバリア効果,1,1000
2212068,301080301,金華胸鎧,1,5,3,3,自属性攻撃力,2,+9.6%,クリティカル確率,1,+13.2%,奥義ダメージ上限,2,+7.2%,攻撃開始時に敵の弱体効果の数が3つ以下の時、自分にブロック効果,1,5%
2212065,301010101,オミナス・アミュレット,1,5,3,4,奥義ダメージ,4,+16.8%,攻撃力,4,+1680,最大HP上昇/防御力-70%,3,+10.4%,攻撃開始時に敵の弱体効果の数が3つ以下の時、自分にブロック効果,1,5%
2207880,301070201,サント・ブート,1,5,3,4,防御,2,+9.6%,自属性攻撃力,5,+12%,奥義ダメージ特殊上限UP,3,+5.2%,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,5回
1997908,301080301,金華胸鎧,1,5,3,1,有利属性軽減,3,+5.2%,回避率,4,+5.6%,HPが50%以上の時、トリプルアタック確率UP,5,+9%,リンクアビリティを一定回数使用時に自分のリンクアビリティの再使用間隔を1ターン短縮,1,8回
1995777,301100201,サント・キャプション,1,5,3,5,HP,2,+720,奥義ダメージ,1,+13.2%,奥義与ダメージ上昇,4,+140000,バトル開始時に最大HPの20%を消費するが3ターン後、自分にダメージ上限UP,1,10%
1995701,401110405,幻麗の紋章,1,1,4,1,被ダメージ時に自分にランダムな刻印を付与/ターン終了時に全ての刻印が5の場合、一度だけ自分に極彩の幻紋効果,1,,極彩の幻紋効果中、ターン終了時に敵に6回全属性ダメージ　◆発動する毎にダメージ性能UP(最大5回),1,,極彩の幻紋効果中、敵の火・水・土・風・光・闇属性耐性を無視/敵の属性に関わらず弱点をつく,1,,極彩の幻紋効果が付与されてから5ターン後、敵全体に無属性ダメージ/強化効果を全て無効化/自分が戦闘不能になる(復活不可),1,
1995605,301060101,オミナス・ペンダント,1,5,3,1,回復性能,4,+16.8%,弱体成功率,5,+9%,チェイン与ダメージUP,2,+7.2%,バトル開始時に自分に一定個数ランダムな強化効果,1,1個
1995030,301060201,サント・リネット,1,5,3,2,弱体成功率,1,+6.6%,回復性能,2,+14.4%,通常攻撃の与ダメージ上昇,4,+11200,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%
1995029,301070301,金華覆装,1,5,3,5,防御,2,+9.6%,攻撃力,1,+1320,再生,3,520,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000
1994902,301100301,金華香炉,1,5,3,4,弱体耐性,1,+6.6%,アビリティダメージ,2,+14.4%,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,1,+17.6%,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回
1994828,401110401,幻麗の犀牙,1,1,4,6,通常攻撃後に自分の奥義ゲージUP(20%),1,,奥義発動時、自分にトリプルアタック確率UP/自属性追撃効果/HPを最大値の30%消費し、HPが0になると戦闘不能,1,,敵が特殊技を使用時に自分のHPを回復/弱体効果を1つ回復/奥義性能UP(累積),1,,アビリティ使用不可/奥義が発動可能な時、奥義を温存していても発動,1,
1994763,301050301,金華名鏡,1,5,3,4,ダブルアタック確率,1,+6.6%,攻撃力,1,+1320,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%
1994664,301010201,サント・クローヌ,1,5,3,3,弱体耐性,1,+6.6%,HP,4,+840,通常攻撃の与ダメージ上昇,4,+11200,攻撃行動を行わなかった場合、ターン終了時に自分に一定個数ランダムな強化効果,1,1個
1994661,301040301,金華革帯,1,5,3,1,奥義ダメージ,1,+13.2%,攻撃力,2,+1440,アビリティダメージ上限,1,+8.8%,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%
